,fund_name,eom_date,financial_type,identifier,reported_price,master_price_filled,price_difference
13198,Magnum,2023-03-31,Equities,LYB,91.38,91.38,0.0
13199,Magnum,2023-03-31,Equities,LYB,91.38,91.38,0.0
13200,Magnum,2023-03-31,Equities,LYB,91.38,91.38,0.0
13201,Magnum,2023-03-31,Equities,MCK,355.55,355.55,0.0
13202,Magnum,2023-03-31,Equities,MLM,354.47,354.47,0.0
13203,Magnum,2023-03-31,Equities,MO,43.7,43.7,0.0
13204,Magnum,2023-03-31,Equities,MO,43.7,43.7,0.0
13205,Magnum,2023-03-31,Equities,MO,43.7,43.7,0.0
13206,Magnum,2023-03-31,Equities,MRNA,153.58,153.58,0.0
13207,Magnum,2023-03-31,Equities,MRNA,153.58,153.58,0.0
13208,Magnum,2023-03-31,Equities,MSFT,287.06,287.06,0.0
13209,Magnum,2023-03-31,Equities,MSFT,287.06,287.06,0.0
13210,Magnum,2023-03-31,Equities,MSFT,287.06,287.06,0.0
13211,Magnum,2023-03-31,Equities,NFLX,345.48,345.48,0.0
13212,Magnum,2023-03-31,Government Bond,NL0011819040,104.29,104.29,0.0
13213,Magnum,2023-03-31,Government Bond,NL0011819040,104.29,104.29,0.0
13214,Magnum,2023-03-31,Government Bond,NL0011819040,104.29,104.29,0.0
13215,Magnum,2023-03-31,Equities,NOC,457.74,457.74,0.0
13216,Magnum,2023-03-31,Equities,NTAP,62.93,62.93,0.0
13217,Magnum,2023-03-31,Equities,NTAP,62.93,62.93,0.0
13218,Magnum,2023-03-31,Equities,NTAP,62.93,62.93,0.0
13219,Magnum,2023-03-31,Equities,NVDA,277.74,277.74,0.0
13220,Magnum,2023-03-31,Equities,NVDA,277.74,277.74,0.0
13221,Magnum,2023-03-31,Equities,ON,82.32,82.32,0.0
13222,Magnum,2023-03-31,Equities,ON,82.32,82.32,0.0
13223,Magnum,2023-03-31,Equities,PEG,61.88,61.88,0.0
13224,Magnum,2023-03-31,Equities,PEG,61.88,61.88,0.0
13225,Magnum,2023-03-31,Equities,PFE,39.92,39.92,0.0
13226,Magnum,2023-03-31,Equities,PFE,39.92,39.92,0.0
13227,Magnum,2023-03-31,Equities,PGR,142.85,142.85,0.0
13228,Magnum,2023-03-31,Equities,PH,333.34,333.34,0.0
13229,Magnum,2023-03-31,Equities,PH,333.34,333.34,0.0
13230,Magnum,2023-03-31,Equities,PRU,80.38,80.38,0.0
13231,Magnum,2023-03-31,Equities,PRU,80.38,80.38,0.0
13232,Magnum,2023-03-31,Equities,PRU,80.38,80.38,0.0
13233,Magnum,2023-03-31,Equities,PRU,80.38,80.38,0.0
13234,Magnum,2023-03-31,Equities,PTC,128.23,128.23,0.0
13235,Magnum,2023-03-31,Equities,PTC,128.23,128.23,0.0
13236,Magnum,2023-03-31,Equities,PTC,128.23,128.23,0.0
13237,Magnum,2023-03-31,Equities,QRVO,101.57,101.57,0.0
13238,Magnum,2023-03-31,Equities,QRVO,101.57,101.57,0.0
13239,Magnum,2023-03-31,Equities,QRVO,101.57,101.57,0.0
13240,Magnum,2023-03-31,Equities,RF,18.35,18.35,0.0
13241,Magnum,2023-03-31,Equities,RF,18.35,18.35,0.0
13242,Magnum,2023-03-31,Equities,RTX,96.66,96.66,0.0
13243,Magnum,2023-03-31,Equities,RTX,96.66,96.66,0.0
13244,Magnum,2023-03-31,Equities,RTX,96.66,96.66,0.0
13245,Magnum,2023-03-31,Equities,SBUX,103.06,103.06,0.0
13246,Magnum,2023-03-31,Equities,SO,68.22,68.22,0.0
13247,Magnum,2023-03-31,Equities,SO,68.22,68.22,0.0
13248,Magnum,2023-03-31,Equities,SO,68.22,68.22,0.0
13249,Magnum,2023-03-31,Equities,SO,68.22,68.22,0.0
13250,Magnum,2023-03-31,Equities,SYK,284.76,284.76,0.0
13251,Magnum,2023-03-31,Equities,SYK,284.76,284.76,0.0
13252,Magnum,2023-03-31,Equities,TJX,77.73,77.73,0.0
13253,Magnum,2023-03-31,Equities,TJX,77.73,77.73,0.0
13254,Magnum,2023-03-31,Equities,TJX,77.73,77.73,0.0
13255,Magnum,2023-03-31,Equities,TJX,77.73,77.73,0.0
13256,Magnum,2023-03-31,Equities,TJX,77.73,77.73,0.0
13257,Magnum,2023-03-31,Equities,TMO,575.99,575.99,0.0
13258,Magnum,2023-03-31,Equities,TMO,575.99,575.99,0.0
13259,Magnum,2023-03-31,Equities,TMO,575.99,575.99,0.0
13260,Magnum,2023-03-31,Equities,TROW,111.67,111.67,0.0
13261,Magnum,2023-03-31,Equities,TROW,111.67,111.67,0.0
13262,Magnum,2023-03-31,Equities,TROW,111.67,111.67,0.0
13263,Magnum,2023-03-31,Equities,TTWO,119.3,119.3,0.0
13264,Magnum,2023-03-31,Equities,TTWO,119.3,119.3,0.0
13265,Magnum,2023-03-31,Government Bond,US912810QV35,154.54,154.54,0.0
13266,Magnum,2023-03-31,Government Bond,US912810SG40,155.9,155.9,0.0
13267,Magnum,2023-03-31,Government Bond,US912810SG40,155.9,155.9,0.0
13268,Magnum,2023-03-31,Government Bond,US9128283R96,125.43,125.43,0.0
13269,Magnum,2023-03-31,Government Bond,US912828B253,126.15,126.15,0.0
13270,Magnum,2023-03-31,Government Bond,US912828B253,126.15,126.15,0.0
13271,Magnum,2023-03-31,Government Bond,US912828B253,126.15,126.15,0.0
13272,Magnum,2023-03-31,Government Bond,US912828WU04,124.14,124.14,0.0
13273,Magnum,2023-03-31,Government Bond,US912828WU04,124.14,124.14,0.0
13274,Magnum,2023-03-31,Government Bond,US912828WU04,124.14,124.14,0.0
13275,Magnum,2023-03-31,Government Bond,US91282CCA71,113.77,113.77,0.0
13276,Magnum,2023-03-31,CASH,USDCURR,,,
13277,Magnum,2023-03-31,CASH,USDCURR,,,
13278,Magnum,2023-03-31,CASH,USDCURR,,,
13279,Magnum,2023-03-31,CASH,USDCURR,,,
13280,Magnum,2023-03-31,CASH,USDCURR,,,
13281,Magnum,2023-03-31,CASH,USDCURR,,,
13282,Magnum,2023-03-31,CASH,USDCURR,,,
13283,Magnum,2023-03-31,CASH,USDCURR,,,
13284,Magnum,2023-03-31,CASH,USDCURR,,,
13285,Magnum,2023-03-31,CASH,USDCURR,,,
13286,Magnum,2023-03-31,Equities,VLO,137.22,137.22,0.0
13287,Magnum,2023-03-31,Equities,VLO,137.22,137.22,0.0
13288,Magnum,2023-03-31,Equities,VLO,137.22,137.22,0.0
13289,Magnum,2023-03-31,Equities,WHR,128.58,128.58,0.0
13290,Magnum,2023-03-31,Equities,WHR,128.58,128.58,0.0
13291,Magnum,2023-03-31,Equities,WHR,128.58,128.58,0.0
13292,Magnum,2023-03-31,Equities,WHR,128.58,128.58,0.0
13293,Magnum,2023-03-31,Equities,WHR,128.58,128.58,0.0
13294,Magnum,2023-03-31,Equities,WHR,128.58,128.58,0.0
13295,Magnum,2023-03-31,Equities,WY,29.93,29.93,0.0
13296,Magnum,2023-03-31,Equities,ZTS,165.72,165.72,0.0
13297,Magnum,2023-03-31,Equities,ZTS,165.72,165.72,0.0
13298,Magnum,2023-03-31,Equities,ZTS,165.72,165.72,0.0
13299,Magnum,2023-04-30,Equities,A,135.17,135.17,0.0
13300,Magnum,2023-04-30,Equities,A,135.17,135.17,0.0
13301,Magnum,2023-04-30,Equities,AEP,90.65,90.65,0.0
13302,Magnum,2023-04-30,Equities,AJG,207.49,207.49,0.0
13303,Magnum,2023-04-30,Equities,AJG,207.49,207.49,0.0
13304,Magnum,2023-04-30,Equities,AMP,302.5,302.5,0.0
13305,Magnum,2023-04-30,Equities,ANSS,313.92,313.92,0.0
13306,Magnum,2023-04-30,Equities,ANSS,313.92,313.92,0.0
13307,Magnum,2023-04-30,Equities,ATO,112.69,112.69,0.0
13308,Magnum,2023-04-30,Equities,ATO,112.69,112.69,0.0
13309,Magnum,2023-04-30,Equities,ATO,112.69,112.69,0.0
13310,Magnum,2023-04-30,Equities,ATVI,76.88,76.88,0.0
13311,Magnum,2023-04-30,Equities,ATVI,76.88,76.88,0.0
13312,Magnum,2023-04-30,Equities,BG,92.39,92.39,0.0
13313,Magnum,2023-04-30,Equities,BG,92.39,92.39,0.0
13314,Magnum,2023-04-30,Equities,CCL,9.21,9.21,0.0
13315,Magnum,2023-04-30,Equities,CHTR,368.7,368.7,0.0
13316,Magnum,2023-04-30,Equities,CHTR,368.7,368.7,0.0
13317,Magnum,2023-04-30,Equities,CHTR,368.7,368.7,0.0
13318,Magnum,2023-04-30,Equities,CI,252.1,252.1,0.0
13319,Magnum,2023-04-30,Equities,CI,252.1,252.1,0.0
13320,Magnum,2023-04-30,Equities,CLX,164.41,164.41,0.0
13321,Magnum,2023-04-30,Equities,CLX,164.41,164.41,0.0
13322,Magnum,2023-04-30,Equities,CNC,68.93,68.93,0.0
13323,Magnum,2023-04-30,Equities,CPRT,39.52,39.52,0.0
13324,Magnum,2023-04-30,Equities,CPRT,39.52,39.52,0.0
13325,Magnum,2023-04-30,Equities,CRL,190.12,190.12,0.0
13326,Magnum,2023-04-30,Equities,CRL,190.12,190.12,0.0
13327,Magnum,2023-04-30,Equities,CRL,190.12,190.12,0.0
13328,Magnum,2023-04-30,Equities,CRL,190.12,190.12,0.0
13329,Magnum,2023-04-30,Government Bond,DE0001030567,121.57,121.57,0.0
13330,Magnum,2023-04-30,Government Bond,DE0001030567,121.57,121.57,0.0
13331,Magnum,2023-04-30,Government Bond,DE0001030567,121.57,121.57,0.0
13332,Magnum,2023-04-30,Government Bond,DE0001030567,121.57,121.57,0.0
13333,Magnum,2023-04-30,Equities,DFS,101.95,101.95,0.0
13334,Magnum,2023-04-30,Equities,DFS,101.95,101.95,0.0
13335,Magnum,2023-04-30,Equities,DFS,101.95,101.95,0.0
13336,Magnum,2023-04-30,Equities,DHI,109.34,109.34,0.0
13337,Magnum,2023-04-30,Equities,DHI,109.34,109.34,0.0
13338,Magnum,2023-04-30,Equities,DHI,109.34,109.34,0.0
13339,Magnum,2023-04-30,Equities,DHR,236.64,236.64,0.0
13340,Magnum,2023-04-30,Equities,DHR,236.64,236.64,0.0
13341,Magnum,2023-04-30,Equities,DOW,53.63,53.63,0.0
13342,Magnum,2023-04-30,Equities,EA,127.09,127.09,0.0
13343,Magnum,2023-04-30,Equities,EA,127.09,127.09,0.0
13344,Magnum,2023-04-30,Equities,EMR,82.29,82.29,0.0
13345,Magnum,2023-04-30,Equities,EMR,82.29,82.29,0.0
13346,Magnum,2023-04-30,Government Bond,ES0000012C12,130.62,130.62,0.0
13347,Magnum,2023-04-30,Equities,FFIV,134.36,134.36,0.0
13348,Magnum,2023-04-30,Equities,FICO,727.95,727.95,0.0
13349,Magnum,2023-04-30,Equities,FICO,727.95,727.95,0.0
13350,Magnum,2023-04-30,Equities,FICO,727.95,727.95,0.0
13351,Magnum,2023-04-30,Equities,FTNT,63.05,63.05,0.0
13352,Magnum,2023-04-30,Government Bond,GB00B4PTCY75,350.0,350.0,0.0
13353,Magnum,2023-04-30,Government Bond,GB00B54QLM75,194.69,194.69,0.0
13354,Magnum,2023-04-30,Government Bond,GB00B73ZYW09,271.37,271.37,0.0
13355,Magnum,2023-04-30,Government Bond,GB00B73ZYW09,271.37,271.37,0.0
13356,Magnum,2023-04-30,Government Bond,GB00B7RN0G65,224.96,224.96,0.0
13357,Magnum,2023-04-30,Government Bond,GB00B7RN0G65,224.96,224.96,0.0
13358,Magnum,2023-04-30,Government Bond,GB00BLH38265,166.81,166.81,0.0
13359,Magnum,2023-04-30,Government Bond,GB00BMBL1F74,88.02,88.02,0.0
13360,Magnum,2023-04-30,Government Bond,GB00BMBL1F74,88.02,88.02,0.0
13361,Magnum,2023-04-30,Government Bond,GB00BNNGP882,212.97,212.97,0.0
13362,Magnum,2023-04-30,Government Bond,GB00BNNGP882,212.97,212.97,0.0
13363,Magnum,2023-04-30,Government Bond,GB00BNNGP882,212.97,212.97,0.0
13364,Magnum,2023-04-30,Equities,GWW,691.82,691.82,0.0
13365,Magnum,2023-04-30,Equities,GWW,691.82,691.82,0.0
13366,Magnum,2023-04-30,Equities,HCA,286.72,286.72,0.0
13367,Magnum,2023-04-30,Equities,HCA,286.72,286.72,0.0
13368,Magnum,2023-04-30,Equities,HCA,286.72,286.72,0.0
13369,Magnum,2023-04-30,Equities,HIG,70.55,70.55,0.0
13370,Magnum,2023-04-30,Equities,IDXX,492.16,492.16,0.0
13371,Magnum,2023-04-30,Equities,IDXX,492.16,492.16,0.0
13372,Magnum,2023-04-30,Equities,INTC,30.82,30.82,0.0
13373,Magnum,2023-04-30,Equities,INTC,30.82,30.82,0.0
13374,Magnum,2023-04-30,Equities,IQV,188.23,188.23,0.0
13375,Magnum,2023-04-30,Equities,IQV,188.23,188.23,0.0
13376,Magnum,2023-04-30,Government Bond,IT0003745541,179.5,179.5,0.0
13377,Magnum,2023-04-30,Government Bond,IT0003745541,179.5,179.5,0.0
13378,Magnum,2023-04-30,Government Bond,IT0003745541,179.5,179.5,0.0
13379,Magnum,2023-04-30,Government Bond,IT0003745541,179.5,179.5,0.0
13380,Magnum,2023-04-30,Government Bond,IT0004243512,134.93,134.93,0.0
13381,Magnum,2023-04-30,Government Bond,IT0004243512,134.93,134.93,0.0
13382,Magnum,2023-04-30,Government Bond,IT0004243512,134.93,134.93,0.0
13383,Magnum,2023-04-30,Equities,JNJ,161.3,161.3,0.0
13384,Magnum,2023-04-30,Equities,JNJ,161.3,161.3,0.0
13385,Magnum,2023-04-30,Government Bond,JP1201401C92,116.73,116.73,0.0
13386,Magnum,2023-04-30,Equities,JPM,137.3,137.3,0.0
13387,Magnum,2023-04-30,Equities,K,69.15,69.15,0.0
13388,Magnum,2023-04-30,Equities,K,69.15,69.15,0.0
13389,Magnum,2023-04-30,Equities,K,69.15,69.15,0.0
13390,Magnum,2023-04-30,Equities,KLAC,384.19,384.19,0.0
13391,Magnum,2023-04-30,Equities,LDOS,92.86,92.86,0.0
13392,Magnum,2023-04-30,Equities,LUV,30.13,30.13,0.0
13393,Magnum,2023-04-30,Equities,LYB,92.08,92.08,0.0
13394,Magnum,2023-04-30,Equities,LYB,92.08,92.08,0.0
13395,Magnum,2023-04-30,Equities,LYB,92.08,92.08,0.0
13396,Magnum,2023-04-30,Equities,MCK,363.73,363.73,0.0
13397,Magnum,2023-04-30,Equities,MLM,362.6,362.6,0.0
13398,Magnum,2023-04-30,Equities,MO,46.53,46.53,0.0
13399,Magnum,2023-04-30,Equities,MO,46.53,46.53,0.0
13400,Magnum,2023-04-30,Equities,MO,46.53,46.53,0.0
13401,Magnum,2023-04-30,Equities,MRNA,132.89,132.89,0.0
13402,Magnum,2023-04-30,Equities,MRNA,132.89,132.89,0.0
13403,Magnum,2023-04-30,Equities,MSFT,305.94,305.94,0.0
13404,Magnum,2023-04-30,Equities,MSFT,305.94,305.94,0.0
13405,Magnum,2023-04-30,Equities,MSFT,305.94,305.94,0.0
13406,Magnum,2023-04-30,Equities,NFLX,329.93,329.93,0.0
13407,Magnum,2023-04-30,Government Bond,NL0011819040,104.47,104.47,0.0
13408,Magnum,2023-04-30,Government Bond,NL0011819040,104.47,104.47,0.0
13409,Magnum,2023-04-30,Government Bond,NL0011819040,104.47,104.47,0.0
13410,Magnum,2023-04-30,Equities,NOC,457.29,457.29,0.0
13411,Magnum,2023-04-30,Equities,NTAP,62.48,62.48,0.0
13412,Magnum,2023-04-30,Equities,NTAP,62.48,62.48,0.0
13413,Magnum,2023-04-30,Equities,NTAP,62.48,62.48,0.0
13414,Magnum,2023-04-30,Equities,NVDA,277.46,277.46,0.0
13415,Magnum,2023-04-30,Equities,NVDA,277.46,277.46,0.0
13416,Magnum,2023-04-30,Equities,ON,71.96,71.96,0.0
13417,Magnum,2023-04-30,Equities,ON,71.96,71.96,0.0
13418,Magnum,2023-04-30,Equities,PEG,62.63,62.63,0.0
13419,Magnum,2023-04-30,Equities,PEG,62.63,62.63,0.0
13420,Magnum,2023-04-30,Equities,PFE,38.05,38.05,0.0
13421,Magnum,2023-04-30,Equities,PFE,38.05,38.05,0.0
13422,Magnum,2023-04-30,Equities,PGR,136.3,136.3,0.0
13423,Magnum,2023-04-30,Equities,PH,322.21,322.21,0.0
13424,Magnum,2023-04-30,Equities,PH,322.21,322.21,0.0
13425,Magnum,2023-04-30,Equities,PRU,84.52,84.52,0.0
13426,Magnum,2023-04-30,Equities,PRU,84.52,84.52,0.0
13427,Magnum,2023-04-30,Equities,PRU,84.52,84.52,0.0
13428,Magnum,2023-04-30,Equities,PRU,84.52,84.52,0.0
13429,Magnum,2023-04-30,Equities,PTC,125.79,125.79,0.0
13430,Magnum,2023-04-30,Equities,PTC,125.79,125.79,0.0
13431,Magnum,2023-04-30,Equities,PTC,125.79,125.79,0.0
13432,Magnum,2023-04-30,Equities,QRVO,92.08,92.08,0.0
13433,Magnum,2023-04-30,Equities,QRVO,92.08,92.08,0.0
13434,Magnum,2023-04-30,Equities,QRVO,92.08,92.08,0.0
13435,Magnum,2023-04-30,Equities,RF,18.05,18.05,0.0
13436,Magnum,2023-04-30,Equities,RF,18.05,18.05,0.0
13437,Magnum,2023-04-30,Equities,RTX,98.6,98.6,0.0
13438,Magnum,2023-04-30,Equities,RTX,98.6,98.6,0.0
13439,Magnum,2023-04-30,Equities,RTX,98.6,98.6,0.0
13440,Magnum,2023-04-30,Equities,SBUX,113.12,113.12,0.0
13441,Magnum,2023-04-30,Equities,SO,72.11,72.11,0.0
13442,Magnum,2023-04-30,Equities,SO,72.11,72.11,0.0
13443,Magnum,2023-04-30,Equities,SO,72.11,72.11,0.0
13444,Magnum,2023-04-30,Equities,SO,72.11,72.11,0.0
13445,Magnum,2023-04-30,Equities,SYK,298.9,298.9,0.0
13446,Magnum,2023-04-30,Equities,SYK,298.9,298.9,0.0
13447,Magnum,2023-04-30,Equities,TJX,78.19,78.19,0.0
13448,Magnum,2023-04-30,Equities,TJX,78.19,78.19,0.0
13449,Magnum,2023-04-30,Equities,TJX,78.19,78.19,0.0
13450,Magnum,2023-04-30,Equities,TJX,78.19,78.19,0.0
13451,Magnum,2023-04-30,Equities,TJX,78.19,78.19,0.0
13452,Magnum,2023-04-30,Equities,TMO,554.53,554.53,0.0
13453,Magnum,2023-04-30,Equities,TMO,554.53,554.53,0.0
13454,Magnum,2023-04-30,Equities,TMO,554.53,554.53,0.0
13455,Magnum,2023-04-30,Equities,TROW,111.1,111.1,0.0
13456,Magnum,2023-04-30,Equities,TROW,111.1,111.1,0.0
13457,Magnum,2023-04-30,Equities,TROW,111.1,111.1,0.0
13458,Magnum,2023-04-30,Equities,TTWO,124.29,124.29,0.0
13459,Magnum,2023-04-30,Equities,TTWO,124.29,124.29,0.0
13460,Magnum,2023-04-30,Government Bond,US912810QV35,154.67,154.67,0.0
13461,Magnum,2023-04-30,Government Bond,US912810SG40,155.91,155.91,0.0
13462,Magnum,2023-04-30,Government Bond,US912810SG40,155.91,155.91,0.0
13463,Magnum,2023-04-30,Government Bond,US9128283R96,125.71,125.71,0.0
13464,Magnum,2023-04-30,Government Bond,US912828B253,126.45,126.45,0.0
13465,Magnum,2023-04-30,Government Bond,US912828B253,126.45,126.45,0.0
13466,Magnum,2023-04-30,Government Bond,US912828B253,126.45,126.45,0.0
13467,Magnum,2023-04-30,Government Bond,US912828WU04,124.44,124.44,0.0
13468,Magnum,2023-04-30,Government Bond,US912828WU04,124.44,124.44,0.0
13469,Magnum,2023-04-30,Government Bond,US912828WU04,124.44,124.44,0.0
13470,Magnum,2023-04-30,Government Bond,US91282CCA71,114.02,114.02,0.0
13471,Magnum,2023-04-30,CASH,USDCURR,,,
13472,Magnum,2023-04-30,CASH,USDCURR,,,
13473,Magnum,2023-04-30,CASH,USDCURR,,,
13474,Magnum,2023-04-30,CASH,USDCURR,,,
13475,Magnum,2023-04-30,CASH,USDCURR,,,
13476,Magnum,2023-04-30,CASH,USDCURR,,,
13477,Magnum,2023-04-30,CASH,USDCURR,,,
13478,Magnum,2023-04-30,CASH,USDCURR,,,
13479,Magnum,2023-04-30,CASH,USDCURR,,,
13480,Magnum,2023-04-30,CASH,USDCURR,,,
13481,Magnum,2023-04-30,Equities,VLO,112.72,112.72,0.0
13482,Magnum,2023-04-30,Equities,VLO,112.72,112.72,0.0
13483,Magnum,2023-04-30,Equities,VLO,112.72,112.72,0.0
13484,Magnum,2023-04-30,Equities,WHR,135.95,135.95,0.0
13485,Magnum,2023-04-30,Equities,WHR,135.95,135.95,0.0
13486,Magnum,2023-04-30,Equities,WHR,135.95,135.95,0.0
13487,Magnum,2023-04-30,Equities,WHR,135.95,135.95,0.0
13488,Magnum,2023-04-30,Equities,WHR,135.95,135.95,0.0
13489,Magnum,2023-04-30,Equities,WHR,135.95,135.95,0.0
13490,Magnum,2023-04-30,Equities,WY,29.71,29.71,0.0
13491,Magnum,2023-04-30,Equities,ZTS,175.39,175.39,0.0
13492,Magnum,2023-04-30,Equities,ZTS,175.39,175.39,0.0
13493,Magnum,2023-04-30,Equities,ZTS,175.39,175.39,0.0
13494,Magnum,2023-05-31,Equities,A,115.45,115.45,0.0
13495,Magnum,2023-05-31,Equities,A,115.45,115.45,0.0
13496,Magnum,2023-05-31,Equities,AEP,82.27,82.27,0.0
13497,Magnum,2023-05-31,Equities,AJG,199.78,199.78,0.0
13498,Magnum,2023-05-31,Equities,AJG,199.78,199.78,0.0
13499,Magnum,2023-05-31,Equities,AMP,297.33,297.33,0.0
13500,Magnum,2023-05-31,Equities,ANSS,323.59,323.59,0.0
13501,Magnum,2023-05-31,Equities,ANSS,323.59,323.59,0.0
13502,Magnum,2023-05-31,Equities,ATO,114.55,114.55,0.0
13503,Magnum,2023-05-31,Equities,ATO,114.55,114.55,0.0
13504,Magnum,2023-05-31,Equities,ATO,114.55,114.55,0.0
13505,Magnum,2023-05-31,Equities,ATVI,79.34,79.34,0.0
13506,Magnum,2023-05-31,Equities,ATVI,79.34,79.34,0.0
13507,Magnum,2023-05-31,Equities,BG,92.09,92.09,0.0
13508,Magnum,2023-05-31,Equities,BG,92.09,92.09,0.0
13509,Magnum,2023-05-31,Equities,CCL,11.23,11.23,0.0
13510,Magnum,2023-05-31,Equities,CHTR,326.15,326.15,0.0
13511,Magnum,2023-05-31,Equities,CHTR,326.15,326.15,0.0
13512,Magnum,2023-05-31,Equities,CHTR,326.15,326.15,0.0
13513,Magnum,2023-05-31,Equities,CI,246.25,246.25,0.0
13514,Magnum,2023-05-31,Equities,CI,246.25,246.25,0.0
13515,Magnum,2023-05-31,Equities,CLX,157.02,157.02,0.0
13516,Magnum,2023-05-31,Equities,CLX,157.02,157.02,0.0
13517,Magnum,2023-05-31,Equities,CNC,62.41,62.41,0.0
13518,Magnum,2023-05-31,Equities,CPRT,43.8,43.8,0.0
13519,Magnum,2023-05-31,Equities,CPRT,43.8,43.8,0.0
13520,Magnum,2023-05-31,Equities,CRL,193.38,193.38,0.0
13521,Magnum,2023-05-31,Equities,CRL,193.38,193.38,0.0
13522,Magnum,2023-05-31,Equities,CRL,193.38,193.38,0.0
13523,Magnum,2023-05-31,Equities,CRL,193.38,193.38,0.0
13524,Magnum,2023-05-31,Government Bond,DE0001030567,121.71,121.71,0.0
13525,Magnum,2023-05-31,Government Bond,DE0001030567,121.71,121.71,0.0
13526,Magnum,2023-05-31,Government Bond,DE0001030567,121.71,121.71,0.0
13527,Magnum,2023-05-31,Government Bond,DE0001030567,121.71,121.71,0.0
13528,Magnum,2023-05-31,Equities,DFS,101.93,101.93,0.0
13529,Magnum,2023-05-31,Equities,DFS,101.93,101.93,0.0
13530,Magnum,2023-05-31,Equities,DFS,101.93,101.93,0.0
13531,Magnum,2023-05-31,Equities,DHI,106.62,106.62,0.0
13532,Magnum,2023-05-31,Equities,DHI,106.62,106.62,0.0
13533,Magnum,2023-05-31,Equities,DHI,106.62,106.62,0.0
13534,Magnum,2023-05-31,Equities,DHR,229.36,229.36,0.0
13535,Magnum,2023-05-31,Equities,DHR,229.36,229.36,0.0
13536,Magnum,2023-05-31,Equities,DOW,48.78,48.78,0.0
13537,Magnum,2023-05-31,Equities,EA,128.0,128.0,0.0
13538,Magnum,2023-05-31,Equities,EA,128.0,128.0,0.0
13539,Magnum,2023-05-31,Equities,EMR,77.26,77.26,0.0
13540,Magnum,2023-05-31,Equities,EMR,77.26,77.26,0.0
13541,Magnum,2023-05-31,Government Bond,ES0000012C12,130.79,130.79,0.0
13542,Magnum,2023-05-31,Equities,FFIV,147.58,147.58,0.0
13543,Magnum,2023-05-31,Equities,FICO,787.67,787.67,0.0
13544,Magnum,2023-05-31,Equities,FICO,787.67,787.67,0.0
13545,Magnum,2023-05-31,Equities,FICO,787.67,787.67,0.0
13546,Magnum,2023-05-31,Equities,FTNT,68.33,68.33,0.0
13547,Magnum,2023-05-31,Government Bond,GB00B4PTCY75,350.05,350.05,0.0
13548,Magnum,2023-05-31,Government Bond,GB00B54QLM75,194.73,194.73,0.0
13549,Magnum,2023-05-31,Government Bond,GB00B73ZYW09,271.41,271.41,0.0
13550,Magnum,2023-05-31,Government Bond,GB00B73ZYW09,271.41,271.41,0.0
13551,Magnum,2023-05-31,Government Bond,GB00B7RN0G65,225.0,225.0,0.0
13552,Magnum,2023-05-31,Government Bond,GB00B7RN0G65,225.0,225.0,0.0
13553,Magnum,2023-05-31,Government Bond,GB00BLH38265,166.84,166.84,0.0
13554,Magnum,2023-05-31,Government Bond,GB00BMBL1F74,88.04,88.04,0.0
13555,Magnum,2023-05-31,Government Bond,GB00BMBL1F74,88.04,88.04,0.0
13556,Magnum,2023-05-31,Government Bond,GB00BNNGP882,213.0,213.0,0.0
13557,Magnum,2023-05-31,Government Bond,GB00BNNGP882,213.0,213.0,0.0
13558,Magnum,2023-05-31,Government Bond,GB00BNNGP882,213.0,213.0,0.0
13559,Magnum,2023-05-31,Equities,GWW,647.33,647.33,0.0
13560,Magnum,2023-05-31,Equities,GWW,647.33,647.33,0.0
13561,Magnum,2023-05-31,Equities,HCA,263.63,263.63,0.0
13562,Magnum,2023-05-31,Equities,HCA,263.63,263.63,0.0
13563,Magnum,2023-05-31,Equities,HCA,263.63,263.63,0.0
13564,Magnum,2023-05-31,Equities,HIG,68.52,68.52,0.0
13565,Magnum,2023-05-31,Equities,IDXX,464.77,464.77,0.0
13566,Magnum,2023-05-31,Equities,IDXX,464.77,464.77,0.0
13567,Magnum,2023-05-31,Equities,INTC,31.33,31.33,0.0
13568,Magnum,2023-05-31,Equities,INTC,31.33,31.33,0.0
13569,Magnum,2023-05-31,Equities,IQV,196.91,196.91,0.0
13570,Magnum,2023-05-31,Equities,IQV,196.91,196.91,0.0
13571,Magnum,2023-05-31,Government Bond,IT0003745541,179.74,179.74,0.0
13572,Magnum,2023-05-31,Government Bond,IT0003745541,179.74,179.74,0.0
13573,Magnum,2023-05-31,Government Bond,IT0003745541,179.74,179.74,0.0
13574,Magnum,2023-05-31,Government Bond,IT0003745541,179.74,179.74,0.0
13575,Magnum,2023-05-31,Government Bond,IT0004243512,135.08,135.08,0.0
13576,Magnum,2023-05-31,Government Bond,IT0004243512,135.08,135.08,0.0
13577,Magnum,2023-05-31,Government Bond,IT0004243512,135.08,135.08,0.0
13578,Magnum,2023-05-31,Equities,JNJ,153.94,153.94,0.0
13579,Magnum,2023-05-31,Equities,JNJ,153.94,153.94,0.0
13580,Magnum,2023-05-31,Government Bond,JP1201401C92,116.64,116.64,0.0
13581,Magnum,2023-05-31,Equities,JPM,134.78,134.78,0.0
13582,Magnum,2023-05-31,Equities,K,66.77,66.77,0.0
13583,Magnum,2023-05-31,Equities,K,66.77,66.77,0.0
13584,Magnum,2023-05-31,Equities,K,66.77,66.77,0.0
13585,Magnum,2023-05-31,Equities,KLAC,441.79,441.79,0.0
13586,Magnum,2023-05-31,Equities,LDOS,77.72,77.72,0.0
